# ROBOT PARAMETERS: Arm1=1.8460, Arm2=1.6040, MaxSpeed=120.00, Samples=3960
# Generated: 2026-07-14 14:31:18
# WAYPOINTS:
# WP: -2.560000,-1.700000,-148.636400,54.212190,50
# WP: -2.160000,1.180000,-102.017100,89.250400,50
# WP: -0.680000,2.850000,-42.869300,63.909990,50

Time,X,Z,Theta1,Theta2
1.001,0.430692,-2.818133,139.685300,68.744820
1.002,0.428039,-2.818745,139.745300,68.732660
1.003,0.425387,-2.819354,139.805300,68.720490
1.004,0.422733,-2.819961,139.865300,68.708330
1.005,0.420080,-2.820565,139.925300,68.696160
1.006,0.417424,-2.821167,139.985300,68.684000
1.007,0.414769,-2.821766,140.045300,68.671830
1.008,0.412112,-2.822363,140.105300,68.659670
1.009,0.409453,-2.822957,140.165300,68.647500
1.010,0.406796,-2.823549,140.225300,68.635340
1.011,0.404137,-2.824138,140.285300,68.623170
1.012,0.401477,-2.824725,140.345300,68.611010
1.013,0.398817,-2.825309,140.405300,68.598840
1.014,0.396156,-2.825890,140.465300,68.586680
1.015,0.393493,-2.826469,140.525300,68.574510
1.016,0.390831,-2.827045,140.585300,68.562350
1.017,0.388168,-2.827619,140.645300,68.550180
1.018,0.385503,-2.828191,140.705300,68.538020
1.019,0.382839,-2.828759,140.765300,68.525850
1.020,0.380173,-2.829326,140.825300,68.513690
1.021,0.377507,-2.829889,140.885300,68.501530
1.022,0.374839,-2.830451,140.945300,68.489360
1.023,0.372172,-2.831009,141.005300,68.477200
1.024,0.369503,-2.831565,141.065300,68.465030
1.025,0.366834,-2.832119,141.125300,68.452870
1.026,0.364164,-2.832670,141.185300,68.440700
1.027,0.361492,-2.833218,141.245300,68.428540
1.028,0.358822,-2.833764,141.305300,68.416370
1.029,0.356149,-2.834307,141.365300,68.404210
1.030,0.353477,-2.834848,141.425300,68.392040
1.031,0.350803,-2.835386,141.485300,68.379880
1.032,0.348129,-2.835922,141.545300,68.367710
1.033,0.345455,-2.836455,141.605300,68.355550
1.034,0.342779,-2.836986,141.665300,68.343380
1.035,0.340102,-2.837514,141.725300,68.331210
1.036,0.337425,-2.838039,141.785300,68.319050
1.037,0.334747,-2.838562,141.845300,68.306880
1.038,0.332069,-2.839082,141.905300,68.294720
1.039,0.329390,-2.839600,141.965300,68.282550
1.040,0.326710,-2.840115,142.025300,68.270390
1.041,0.324030,-2.840628,142.085300,68.258220
1.042,0.321348,-2.841138,142.145300,68.246060
1.043,0.318667,-2.841645,142.205300,68.233890
1.044,0.315985,-2.842150,142.265300,68.221730
1.045,0.313302,-2.842653,142.325300,68.209560
1.046,0.310618,-2.843153,142.385300,68.197400
1.047,0.307932,-2.843650,142.445300,68.185230
1.048,0.305247,-2.844145,142.505300,68.173070
1.049,0.302562,-2.844637,142.565300,68.160900
1.050,0.299875,-2.845126,142.625300,68.148740
1.051,0.297189,-2.845613,142.685300,68.136570
1.052,0.294501,-2.846098,142.745300,68.124410
1.053,0.291812,-2.846580,142.805300,68.112240
1.054,0.289124,-2.847059,142.865300,68.100080
1.055,0.286433,-2.847536,142.925300,68.087910
1.056,0.283742,-2.848010,142.985300,68.075750
1.057,0.281052,-2.848481,143.045300,68.063580
1.058,0.278359,-2.848950,143.105300,68.051420
1.059,0.275668,-2.849417,143.165300,68.039260
1.060,0.272975,-2.849881,143.225300,68.027090
1.061,0.270281,-2.850342,143.285300,68.014920
1.062,0.267587,-2.850800,143.345300,68.002760
1.063,0.264893,-2.851257,143.405300,67.990600
1.064,0.262197,-2.851710,143.465300,67.978430
1.065,0.259500,-2.852161,143.525300,67.966270
1.066,0.256804,-2.852610,143.585300,67.954100
1.067,0.254106,-2.853055,143.645300,67.941940
1.068,0.251409,-2.853498,143.705300,67.929770
1.069,0.248710,-2.853939,143.765300,67.917610
1.070,0.246011,-2.854377,143.825300,67.905440
1.071,0.243311,-2.854812,143.885300,67.893280
1.072,0.240612,-2.855245,143.945300,67.881110
1.073,0.237911,-2.855676,144.005300,67.868950
1.074,0.235209,-2.856103,144.065300,67.856780
1.075,0.232506,-2.856528,144.125300,67.844620
1.076,0.229804,-2.856951,144.185300,67.832450
1.077,0.227100,-2.857371,144.245300,67.820290
1.078,0.224396,-2.857788,144.305300,67.808120
1.079,0.221693,-2.858203,144.365300,67.795960
1.080,0.218987,-2.858615,144.425300,67.783790
1.081,0.216281,-2.859025,144.485300,67.771630
1.082,0.213575,-2.859431,144.545300,67.759470
1.083,0.210868,-2.859836,144.605300,67.747300
1.084,0.208160,-2.860238,144.665300,67.735140
1.085,0.205452,-2.860637,144.725300,67.722970
1.086,0.202744,-2.861033,144.785300,67.710810
1.087,0.200035,-2.861427,144.845300,67.698640
1.088,0.197325,-2.861819,144.905300,67.686480
1.089,0.194615,-2.862208,144.965300,67.674310
1.090,0.191905,-2.862593,145.025300,67.662150
1.091,0.189193,-2.862977,145.085300,67.649980
1.092,0.186482,-2.863358,145.145300,67.637820
1.093,0.183769,-2.863736,145.205300,67.625650
1.094,0.181055,-2.864112,145.265300,67.613490
1.095,0.178342,-2.864486,145.325300,67.601320
1.096,0.175627,-2.864856,145.385300,67.589160
1.097,0.172914,-2.865224,145.445300,67.576990
1.098,0.170198,-2.865589,145.505300,67.564830
1.099,0.167482,-2.865952,145.565300,67.552660
1.100,0.164766,-2.866312,145.625300,67.540500
1.101,0.162050,-2.866670,145.685300,67.528330
1.102,0.159333,-2.867025,145.745300,67.516170
1.103,0.156615,-2.867377,145.805300,67.504010
1.104,0.153895,-2.867727,145.865300,67.491840
1.105,0.151177,-2.868074,145.925300,67.479680
1.106,0.148458,-2.868418,145.985300,67.467510
1.107,0.145738,-2.868760,146.045300,67.455350
1.108,0.143018,-2.869100,146.105300,67.443180
1.109,0.140296,-2.869436,146.165300,67.431010
1.110,0.137575,-2.869770,146.225300,67.418850
1.111,0.134853,-2.870102,146.285300,67.406680
1.112,0.132131,-2.870430,146.345300,67.394520
1.113,0.129408,-2.870757,146.405300,67.382350
1.114,0.126684,-2.871080,146.465300,67.370190
1.115,0.123960,-2.871401,146.525300,67.358020
1.116,0.121236,-2.871720,146.585300,67.345860
1.117,0.118510,-2.872036,146.645300,67.333690
1.118,0.115785,-2.872349,146.705300,67.321530
1.119,0.113060,-2.872659,146.765300,67.309360
1.120,0.110333,-2.872967,146.825300,67.297200
1.121,0.107606,-2.873272,146.885300,67.285030
1.122,0.104878,-2.873575,146.945300,67.272870
1.123,0.102152,-2.873875,147.005300,67.260700
1.124,0.099422,-2.874172,147.065300,67.248540
1.125,0.096693,-2.874467,147.125300,67.236370
1.126,0.093965,-2.874759,147.185300,67.224210
1.127,0.091235,-2.875049,147.245300,67.212040
1.128,0.088505,-2.875336,147.305300,67.199880
1.129,0.085774,-2.875620,147.365300,67.187710
1.130,0.083043,-2.875902,147.425300,67.175550
1.131,0.080312,-2.876181,147.485300,67.163380
1.132,0.077580,-2.876457,147.545300,67.151220
1.133,0.074847,-2.876731,147.605300,67.139050
1.134,0.072114,-2.877002,147.665300,67.126890
1.135,0.069380,-2.877271,147.725300,67.114720
1.136,0.066647,-2.877537,147.785300,67.102560
1.137,0.063913,-2.877800,147.845300,67.090390
1.138,0.061178,-2.878060,147.905300,67.078230
1.139,0.058443,-2.878319,147.965300,67.066060
1.140,0.055707,-2.878574,148.025300,67.053900
1.141,0.052972,-2.878827,148.085300,67.041730
1.142,0.050234,-2.879076,148.145300,67.029570
1.143,0.047498,-2.879324,148.205300,67.017410
1.144,0.044761,-2.879569,148.265300,67.005240
1.145,0.042024,-2.879811,148.325300,66.993070
1.146,0.039285,-2.880051,148.385300,66.980910
1.147,0.036547,-2.880288,148.445300,66.968750
1.148,0.033808,-2.880522,148.505300,66.956580
1.149,0.031069,-2.880754,148.565300,66.944420
1.150,0.028329,-2.880983,148.625300,66.932250
1.151,0.025589,-2.881209,148.685300,66.920090
1.152,0.022848,-2.881433,148.745300,66.907920
1.153,0.020108,-2.881654,148.805300,66.895760
1.154,0.017367,-2.881872,148.865300,66.883590
1.155,0.014624,-2.882088,148.925300,66.871430
1.156,0.011882,-2.882301,148.985300,66.859260
1.157,0.009140,-2.882512,149.045300,66.847100
1.158,0.006397,-2.882720,149.105300,66.834930
1.159,0.003654,-2.882925,149.165300,66.822770
1.160,0.000910,-2.883128,149.225300,66.810600
1.161,-0.001834,-2.883328,149.285300,66.798440
1.162,-0.004578,-2.883525,149.345300,66.786270
1.163,-0.007323,-2.883720,149.405300,66.774110
1.164,-0.010068,-2.883912,149.465300,66.761940
1.165,-0.012813,-2.884101,149.525300,66.749780
1.166,-0.015559,-2.884288,149.585300,66.737620
1.167,-0.018305,-2.884472,149.645300,66.725450
1.168,-0.021052,-2.884654,149.705300,66.713280
1.169,-0.023799,-2.884832,149.765300,66.701120
1.170,-0.026546,-2.885009,149.825300,66.688960
1.171,-0.029294,-2.885182,149.885300,66.676790
1.172,-0.032042,-2.885353,149.945300,66.664630
1.173,-0.034791,-2.885521,150.005300,66.652460
1.174,-0.037539,-2.885687,150.065300,66.640300
1.175,-0.040288,-2.885850,150.125300,66.628130
1.176,-0.043037,-2.886010,150.185300,66.615970
1.177,-0.045787,-2.886168,150.245300,66.603800
1.178,-0.048537,-2.886322,150.305300,66.591640
1.179,-0.051287,-2.886475,150.365300,66.579470
1.180,-0.054039,-2.886624,150.425300,66.567310
1.181,-0.056789,-2.886771,150.485300,66.555140
1.182,-0.059541,-2.886916,150.545300,66.542980
1.183,-0.062292,-2.887058,150.605300,66.530810
1.184,-0.065044,-2.887196,150.665300,66.518650
1.185,-0.067796,-2.887333,150.725300,66.506480
1.186,-0.070549,-2.887466,150.785300,66.494320
1.187,-0.073302,-2.887598,150.845300,66.482150
1.188,-0.076055,-2.887726,150.905300,66.469990
1.189,-0.078808,-2.887852,150.965300,66.457820
1.190,-0.081563,-2.887975,151.025300,66.445660
1.191,-0.084317,-2.888096,151.085300,66.433490
1.192,-0.087071,-2.888213,151.145300,66.421330
1.193,-0.089826,-2.888328,151.205300,66.409160
1.194,-0.092581,-2.888441,151.265300,66.397000
1.195,-0.095336,-2.888551,151.325300,66.384830
1.196,-0.098091,-2.888658,151.385300,66.372670
1.197,-0.100847,-2.888762,151.445300,66.360500
1.198,-0.103604,-2.888864,151.505300,66.348340
1.199,-0.106361,-2.888963,151.565300,66.336170
1.200,-0.109117,-2.889060,151.625300,66.324010
1.201,-0.111875,-2.889153,151.685300,66.311840
1.202,-0.114631,-2.889245,151.745300,66.299670
1.203,-0.117389,-2.889333,151.805300,66.287510
1.204,-0.120147,-2.889419,151.865300,66.275340
1.205,-0.122905,-2.889502,151.925300,66.263180
1.206,-0.125663,-2.889583,151.985300,66.251010
1.207,-0.128422,-2.889660,152.045300,66.238850
1.208,-0.131180,-2.889736,152.105300,66.226680
1.209,-0.133940,-2.889808,152.165300,66.214520
1.210,-0.136700,-2.889878,152.225300,66.202360
1.211,-0.139459,-2.889945,152.285300,66.190190
1.212,-0.142219,-2.890010,152.345300,66.178030
1.213,-0.144979,-2.890072,152.405300,66.165860
1.214,-0.147739,-2.890131,152.465300,66.153700
1.215,-0.150499,-2.890187,152.525300,66.141530
1.216,-0.153261,-2.890241,152.585300,66.129370
1.217,-0.156021,-2.890292,152.645300,66.117200
1.218,-0.158783,-2.890341,152.705300,66.105040
1.219,-0.161545,-2.890387,152.765300,66.092870
1.220,-0.164306,-2.890430,152.825300,66.080710
1.221,-0.167068,-2.890470,152.885300,66.068540
1.222,-0.169830,-2.890508,152.945300,66.056380
1.223,-0.172593,-2.890543,153.005300,66.044210
1.224,-0.175355,-2.890576,153.065300,66.032050
1.225,-0.178118,-2.890605,153.125300,66.019880
1.226,-0.180880,-2.890633,153.185300,66.007720
1.227,-0.183645,-2.890657,153.245300,65.995550
1.228,-0.186407,-2.890679,153.305300,65.983390
1.229,-0.189171,-2.890698,153.365300,65.971220
1.230,-0.191935,-2.890715,153.425300,65.959060
1.231,-0.194699,-2.890728,153.485300,65.946890
1.232,-0.197464,-2.890739,153.545300,65.934730
1.233,-0.200228,-2.890748,153.605300,65.922570
1.234,-0.202992,-2.890754,153.665300,65.910400
1.235,-0.205757,-2.890756,153.725300,65.898240
1.236,-0.208522,-2.890757,153.785300,65.886070
1.237,-0.211288,-2.890754,153.845300,65.873910
1.238,-0.214053,-2.890749,153.905300,65.861740
1.239,-0.216818,-2.890742,153.965300,65.849580
1.240,-0.219584,-2.890732,154.025300,65.837410
1.241,-0.222350,-2.890718,154.085300,65.825250
1.242,-0.225116,-2.890703,154.145300,65.813080
1.243,-0.227882,-2.890685,154.205300,65.800920
1.244,-0.230648,-2.890664,154.265300,65.788750
1.245,-0.233414,-2.890640,154.325300,65.776590
1.246,-0.236181,-2.890613,154.385300,65.764420
1.247,-0.238949,-2.890584,154.445300,65.752260
1.248,-0.241716,-2.890553,154.505300,65.740100
1.249,-0.244483,-2.890518,154.565300,65.727930
1.250,-0.247250,-2.890481,154.625300,65.715770
1.251,-0.250017,-2.890441,154.685300,65.703600
1.252,-0.252784,-2.890399,154.745300,65.691440
1.253,-0.255552,-2.890353,154.805300,65.679270
1.254,-0.258320,-2.890306,154.865300,65.667110
1.255,-0.261088,-2.890255,154.925300,65.654940
1.256,-0.263856,-2.890202,154.985300,65.642780
1.257,-0.266624,-2.890146,155.045300,65.630610
1.258,-0.269393,-2.890087,155.105300,65.618450
1.259,-0.272161,-2.890026,155.165300,65.606280
1.260,-0.274930,-2.889962,155.225300,65.594120
1.261,-0.277698,-2.889896,155.285300,65.581950
1.262,-0.280467,-2.889826,155.345300,65.569790
1.263,-0.283236,-2.889754,155.405300,65.557620
1.264,-0.286004,-2.889680,155.465300,65.545460
1.265,-0.288775,-2.889602,155.525300,65.533290
1.266,-0.291544,-2.889522,155.585300,65.521130
1.267,-0.294313,-2.889439,155.645300,65.508960
1.268,-0.297082,-2.889354,155.705300,65.496800
1.269,-0.299852,-2.889266,155.765300,65.484630
1.270,-0.302621,-2.889175,155.825300,65.472470
1.271,-0.305390,-2.889082,155.885300,65.460300
1.272,-0.308160,-2.888986,155.945300,65.448140
1.273,-0.310931,-2.888886,156.005300,65.435970
1.274,-0.313700,-2.888785,156.065300,65.423810
1.275,-0.316471,-2.888681,156.125300,65.411640
1.276,-0.319241,-2.888574,156.185300,65.399480
1.277,-0.322011,-2.888464,156.245300,65.387310
1.278,-0.324782,-2.888352,156.305300,65.375140
1.279,-0.327552,-2.888237,156.365300,65.362980
1.280,-0.330322,-2.888119,156.425300,65.350810
1.281,-0.333093,-2.887999,156.485300,65.338650
1.282,-0.335863,-2.887876,156.545300,65.326480
1.283,-0.338634,-2.887750,156.605300,65.314320
1.284,-0.341404,-2.887622,156.665300,65.302150
1.285,-0.344176,-2.887491,156.725300,65.289990
1.286,-0.346946,-2.887357,156.785300,65.277820
1.287,-0.349717,-2.887220,156.845300,65.265660
1.288,-0.352488,-2.887081,156.905300,65.253490
1.289,-0.355258,-2.886939,156.965300,65.241330
1.290,-0.358029,-2.886795,157.025300,65.229160
1.291,-0.360801,-2.886647,157.085300,65.217000
1.292,-0.363572,-2.886497,157.145300,65.204840
1.293,-0.366343,-2.886344,157.205300,65.192670
1.294,-0.369113,-2.886189,157.265300,65.180500
1.295,-0.371885,-2.886031,157.325300,65.168340
1.296,-0.374656,-2.885870,157.385300,65.156180
1.297,-0.377428,-2.885707,157.445300,65.144010
1.298,-0.380199,-2.885541,157.505300,65.131840
1.299,-0.382970,-2.885372,157.565300,65.119680
1.300,-0.385741,-2.885201,157.625300,65.107520
1.301,-0.388512,-2.885026,157.685300,65.095350
1.302,-0.391283,-2.884849,157.745300,65.083190
1.303,-0.394054,-2.884670,157.805300,65.071020
1.304,-0.396826,-2.884487,157.865300,65.058860
1.305,-0.399597,-2.884303,157.925300,65.046690
1.306,-0.402368,-2.884115,157.985300,65.034530
1.307,-0.405140,-2.883924,158.045300,65.022360
1.308,-0.407911,-2.883731,158.105300,65.010200
1.309,-0.410682,-2.883536,158.165300,64.998030
1.310,-0.413454,-2.883337,158.225300,64.985870
1.311,-0.416224,-2.883137,158.285300,64.973700
1.312,-0.418995,-2.882932,158.345300,64.961540
1.313,-0.421767,-2.882726,158.405300,64.949370
1.314,-0.424538,-2.882517,158.465300,64.937210
1.315,-0.427309,-2.882305,158.525300,64.925050
1.316,-0.430081,-2.882090,158.585300,64.912880
1.317,-0.432852,-2.881873,158.645300,64.900720
1.318,-0.435623,-2.881653,158.705300,64.888550
1.319,-0.438393,-2.881430,158.765300,64.876390
1.320,-0.441164,-2.881205,158.825300,64.864220
1.321,-0.443935,-2.880976,158.885300,64.852060
1.322,-0.446706,-2.880746,158.945300,64.839890
1.323,-0.449477,-2.880512,159.005300,64.827730
1.324,-0.452248,-2.880276,159.065300,64.815560
1.325,-0.455019,-2.880037,159.125300,64.803400
1.326,-0.457789,-2.879796,159.185300,64.791230
1.327,-0.460559,-2.879551,159.245300,64.779070
1.328,-0.463330,-2.879304,159.305300,64.766900
1.329,-0.466101,-2.879055,159.365300,64.754740
1.330,-0.468871,-2.878802,159.425300,64.742570
1.331,-0.471641,-2.878547,159.485300,64.730410
1.332,-0.474411,-2.878290,159.545300,64.718240
1.333,-0.477182,-2.878029,159.605300,64.706080
1.334,-0.479953,-2.877766,159.665300,64.693910
1.335,-0.482723,-2.877500,159.725300,64.681750
1.336,-0.485492,-2.877232,159.785300,64.669580
1.337,-0.488262,-2.876960,159.845300,64.657420
1.338,-0.491032,-2.876686,159.905300,64.645260
1.339,-0.493801,-2.876410,159.965300,64.633090
1.340,-0.496571,-2.876130,160.025300,64.620930
1.341,-0.499341,-2.875848,160.085300,64.608760
1.342,-0.502111,-2.875563,160.145300,64.596600
1.343,-0.504880,-2.875276,160.205300,64.584430
1.344,-0.507649,-2.874986,160.265300,64.572270
1.345,-0.510418,-2.874693,160.325300,64.560100
1.346,-0.513187,-2.874398,160.385300,64.547940
1.347,-0.515956,-2.874099,160.445300,64.535770
1.348,-0.518725,-2.873798,160.505300,64.523610
1.349,-0.521493,-2.873495,160.565300,64.511440
1.350,-0.524262,-2.873189,160.625300,64.499280
1.351,-0.527030,-2.872880,160.685300,64.487110
1.352,-0.529799,-2.872568,160.745300,64.474950
1.353,-0.532567,-2.872253,160.805300,64.462780
1.354,-0.535335,-2.871936,160.865300,64.450610
1.355,-0.538103,-2.871616,160.925300,64.438450
1.356,-0.540871,-2.871294,160.985300,64.426280
1.357,-0.543638,-2.870969,161.045300,64.414120
1.358,-0.546405,-2.870641,161.105300,64.401950
1.359,-0.549174,-2.870310,161.165300,64.389790
1.360,-0.551940,-2.869977,161.225300,64.377620
1.361,-0.554708,-2.869641,161.285300,64.365460
1.362,-0.557475,-2.869302,161.345300,64.353290
1.363,-0.560242,-2.868961,161.405300,64.341130
1.364,-0.563008,-2.868617,161.465300,64.328960
1.365,-0.565774,-2.868270,161.525300,64.316800
1.366,-0.568541,-2.867920,161.585300,64.304630
1.367,-0.571307,-2.867568,161.645300,64.292470
1.368,-0.574073,-2.867213,161.705300,64.280300
1.369,-0.576839,-2.866856,161.765300,64.268140
1.370,-0.579604,-2.866495,161.825300,64.255970
1.371,-0.582370,-2.866132,161.885300,64.243810
1.372,-0.585136,-2.865767,161.945300,64.231640
1.373,-0.587901,-2.865398,162.005300,64.219480
1.374,-0.590665,-2.865027,162.065300,64.207310
1.375,-0.593430,-2.864654,162.125300,64.195150
1.376,-0.596194,-2.864277,162.185300,64.182980
1.377,-0.598959,-2.863898,162.245300,64.170820
1.378,-0.601723,-2.863516,162.305300,64.158660
1.379,-0.604487,-2.863131,162.365300,64.146490
1.380,-0.607252,-2.862744,162.425300,64.134320
1.381,-0.610015,-2.862354,162.485300,64.122160
1.382,-0.612778,-2.861961,162.545300,64.110000
1.383,-0.615541,-2.861566,162.605300,64.097830
1.384,-0.618305,-2.861168,162.665300,64.085670
1.385,-0.621067,-2.860767,162.725300,64.073500
1.386,-0.623830,-2.860363,162.785300,64.061340
1.387,-0.626592,-2.859957,162.845300,64.049170
1.388,-0.629354,-2.859548,162.905300,64.037010
1.389,-0.632115,-2.859137,162.965300,64.024840
1.390,-0.634878,-2.858722,163.025300,64.012680
1.391,-0.637639,-2.858306,163.085300,64.000510
1.392,-0.640400,-2.857886,163.145300,63.988350
1.393,-0.643161,-2.857464,163.205300,63.976180
1.394,-0.645922,-2.857038,163.265300,63.964020
1.395,-0.648682,-2.856611,163.325300,63.951850
1.396,-0.651442,-2.856180,163.385300,63.939690
1.397,-0.654203,-2.855747,163.445300,63.927520
1.398,-0.656962,-2.855311,163.505300,63.915360
1.399,-0.659722,-2.854873,163.565300,63.903190
1.400,-0.662481,-2.854432,163.625300,63.891030
1.401,-0.665240,-2.853988,163.685300,63.878860
1.402,-0.667999,-2.853541,163.745300,63.866700
1.403,-0.670758,-2.853091,163.805300,63.854530
1.404,-0.673516,-2.852639,163.865300,63.842370
1.405,-0.676274,-2.852185,163.925300,63.830200
1.406,-0.679031,-2.851727,163.985300,63.818040
1.407,-0.681789,-2.851267,164.045300,63.805870
1.408,-0.684545,-2.850805,164.105300,63.793710
1.409,-0.687304,-2.850339,164.165300,63.781550
1.410,-0.690060,-2.849871,164.225300,63.769380
1.411,-0.692816,-2.849400,164.285300,63.757220
1.412,-0.695572,-2.848926,164.345300,63.745050
1.413,-0.698327,-2.848450,164.405300,63.732890
1.414,-0.701083,-2.847971,164.465300,63.720720
1.415,-0.703838,-2.847489,164.525300,63.708560
1.416,-0.706593,-2.847005,164.585300,63.696390
1.417,-0.709348,-2.846518,164.645300,63.684230
1.418,-0.712102,-2.846028,164.705300,63.672060
1.419,-0.714857,-2.845535,164.765300,63.659900
1.420,-0.717610,-2.845040,164.825300,63.647730
1.421,-0.720364,-2.844542,164.885300,63.635570
1.422,-0.723117,-2.844042,164.945300,63.623400
1.423,-0.725869,-2.843539,165.005300,63.611240
1.424,-0.728622,-2.843032,165.065300,63.599070
1.425,-0.731373,-2.842524,165.125300,63.586910
1.426,-0.734125,-2.842013,165.185300,63.574740
1.427,-0.736876,-2.841499,165.245300,63.562580
1.428,-0.739629,-2.840981,165.305300,63.550410
1.429,-0.742380,-2.840462,165.365300,63.538250
1.430,-0.745130,-2.839940,165.425300,63.526080
1.431,-0.747880,-2.839416,165.485300,63.513920
1.432,-0.750629,-2.838888,165.545300,63.501750
1.433,-0.753379,-2.838358,165.605300,63.489590
1.434,-0.756128,-2.837825,165.665300,63.477420
1.435,-0.758877,-2.837290,165.725300,63.465260
1.436,-0.761625,-2.836751,165.785300,63.453090
1.437,-0.764373,-2.836210,165.845300,63.440930
1.438,-0.767121,-2.835666,165.905300,63.428760
1.439,-0.769869,-2.835120,165.965300,63.416600
1.440,-0.772616,-2.834571,166.025300,63.404430
1.441,-0.775363,-2.834019,166.085300,63.392270
1.442,-0.778109,-2.833465,166.145300,63.380100
1.443,-0.780855,-2.832907,166.205300,63.367940
1.444,-0.783600,-2.832348,166.265300,63.355770
1.445,-0.786345,-2.831785,166.325300,63.343610
1.446,-0.789090,-2.831220,166.385300,63.331440
1.447,-0.791835,-2.830652,166.445300,63.319280
1.448,-0.794579,-2.830082,166.505300,63.307110
1.449,-0.797323,-2.829508,166.565300,63.294950
1.450,-0.800066,-2.828932,166.625300,63.282780
1.451,-0.802808,-2.828354,166.685300,63.270620
1.452,-0.805552,-2.827772,166.745300,63.258460
1.453,-0.808294,-2.827188,166.805300,63.246290
1.454,-0.811035,-2.826602,166.865300,63.234120
1.455,-0.813776,-2.826012,166.925300,63.221960
1.456,-0.816517,-2.825421,166.985300,63.209800
1.457,-0.819258,-2.824825,167.045300,63.197630
1.458,-0.821998,-2.824228,167.105300,63.185470
1.459,-0.824739,-2.823628,167.165300,63.173300
1.460,-0.827477,-2.823025,167.225300,63.161140
1.461,-0.830216,-2.822420,167.285300,63.148970
1.462,-0.832955,-2.821811,167.345300,63.136810
1.463,-0.835693,-2.821200,167.405300,63.124640
1.464,-0.838430,-2.820587,167.465300,63.112480
1.465,-0.841168,-2.819970,167.525300,63.100310
1.466,-0.843905,-2.819351,167.585300,63.088150
1.467,-0.846641,-2.818730,167.645300,63.075980
1.468,-0.849377,-2.818106,167.705300,63.063820
1.469,-0.852112,-2.817479,167.765300,63.051650
1.470,-0.854847,-2.816849,167.825300,63.039490
1.471,-0.857582,-2.816216,167.885300,63.027320
1.472,-0.860316,-2.815581,167.945300,63.015160
1.473,-0.863050,-2.814944,168.005300,63.002990
1.474,-0.865783,-2.814304,168.065300,62.990830
1.475,-0.868516,-2.813660,168.125300,62.978660
1.476,-0.871248,-2.813015,168.185300,62.966500
1.477,-0.873981,-2.812366,168.245300,62.954330
1.478,-0.876712,-2.811715,168.305300,62.942170
1.479,-0.879443,-2.811061,168.365300,62.930000
1.480,-0.882174,-2.810404,168.425300,62.917840
1.481,-0.884903,-2.809746,168.485300,62.905670
1.482,-0.887633,-2.809083,168.545300,62.893510
1.483,-0.890362,-2.808419,168.605300,62.881340
1.484,-0.893091,-2.807751,168.665300,62.869180
1.485,-0.895820,-2.807082,168.725300,62.857010
1.486,-0.898547,-2.806409,168.785300,62.844850
1.487,-0.901274,-2.805733,168.845300,62.832680
1.488,-0.904001,-2.805056,168.905300,62.820520
1.489,-0.906727,-2.804375,168.965300,62.808350
1.490,-0.909453,-2.803692,169.025300,62.796190
1.491,-0.912178,-2.803006,169.085300,62.784020
1.492,-0.914903,-2.802317,169.145300,62.771860
1.493,-0.917627,-2.801626,169.205300,62.759700
1.494,-0.920351,-2.800931,169.265300,62.747530
1.495,-0.923074,-2.800235,169.325300,62.735360
1.496,-0.925798,-2.799535,169.385300,62.723200
1.497,-0.928520,-2.798833,169.445300,62.711040
1.498,-0.931242,-2.798128,169.505300,62.698870
1.499,-0.933962,-2.797421,169.565300,62.686710
1.500,-0.936683,-2.796711,169.625300,62.674540
1.501,-0.939403,-2.795998,169.685300,62.662380
1.502,-0.942123,-2.795283,169.745300,62.650210
1.503,-0.944842,-2.794564,169.805300,62.638050
1.504,-0.947561,-2.793844,169.865300,62.625880
1.505,-0.950279,-2.793120,169.925300,62.613720
1.506,-0.952996,-2.792395,169.985300,62.601550
1.507,-0.955713,-2.791666,170.045300,62.589390
1.508,-0.958430,-2.790934,170.105300,62.577220
1.509,-0.961146,-2.790200,170.165300,62.565060
1.510,-0.963861,-2.789463,170.225300,62.552890
1.511,-0.966575,-2.788724,170.285300,62.540730
1.512,-0.969290,-2.787982,170.345300,62.528560
1.513,-0.972003,-2.787237,170.405300,62.516400
1.514,-0.974718,-2.786489,170.465300,62.504230
1.515,-0.977430,-2.785738,170.525300,62.492070
1.516,-0.980142,-2.784986,170.585300,62.479900
1.517,-0.982853,-2.784230,170.645300,62.467740
1.518,-0.985564,-2.783472,170.705300,62.455570
1.519,-0.988275,-2.782711,170.765300,62.443410
1.520,-0.990984,-2.781948,170.825300,62.431240
1.521,-0.993694,-2.781181,170.885300,62.419080
1.522,-0.996402,-2.780413,170.945300,62.406910
1.523,-0.999111,-2.779641,171.005300,62.394750
1.524,-1.001818,-2.778867,171.065300,62.382580
1.525,-1.004525,-2.778090,171.125300,62.370420
1.526,-1.007231,-2.777311,171.185300,62.358250
1.527,-1.009937,-2.776528,171.245300,62.346090
1.528,-1.012642,-2.775743,171.305300,62.333920
1.529,-1.015346,-2.774956,171.365300,62.321760
1.530,-1.018050,-2.774166,171.425300,62.309590
1.531,-1.020754,-2.773373,171.485300,62.297430
1.532,-1.023456,-2.772578,171.545300,62.285260
1.533,-1.026159,-2.771780,171.605300,62.273100
1.534,-1.028861,-2.770979,171.665300,62.260930
1.535,-1.031561,-2.770175,171.725300,62.248770
1.536,-1.034262,-2.769369,171.785300,62.236610
1.537,-1.036961,-2.768560,171.845300,62.224440
